timestamp,Bobcat_education_Dylan,Bobcat_education_Alissa,Bobcat_education_Coleman,Bobcat_other_Timothy,Bobcat_office_Justine
2017-06-20 03:00:00,0.06,196.61,0.37,0.02,
2017-06-20 04:00:00,0.0,131.0726,0.37,0.0,
2017-06-20 05:00:00,0.0,131.0726,0.37,0.02,
2017-06-20 06:00:00,0.31,131.0687,0.18,0.2,
2017-06-20 07:00:00,1.06,131.0687,0.07,1.38,
2017-06-20 08:00:00,2.41,131.0787,1.1,5.32,
2017-06-20 09:00:00,8.13,131.0687,5.07,9.15,
2017-06-20 10:00:00,14.96,196.612,8.93,12.32,
2017-06-20 11:00:00,20.19,131.0726,12.06,14.43,
2017-06-20 12:00:00,23.78,131.0687,14.08,15.59,
2017-06-20 13:00:00,25.35,131.0687,15.04,15.86,
2017-06-20 14:00:00,26.37,196.61,15.26,15.53,
2017-06-20 15:00:00,25.06,131.0707,14.88,14.27,
2017-06-20 16:00:00,23.07,131.0687,13.25,12.31,
2017-06-20 17:00:00,19.47,131.0787,10.78,9.6,
2017-06-20 18:00:00,3.62,65.5313,0.69,1.78,
2017-06-20 19:00:00,2.03,131.0687,0.37,1.08,
2017-06-20 20:00:00,0.85,131.0826,0.31,0.49,
2017-06-20 21:00:00,0.0,65.5293,0.3,0.0,
2017-06-20 22:00:00,0.03,131.0687,0.36,0.0,
2017-06-20 23:00:00,0.0,131.0787,0.37,0.01,
2017-06-21 00:00:00,0.0,131.0687,0.36,0.0,
2017-06-21 01:00:00,0.03,131.0687,0.37,0.02,
2017-06-21 02:00:00,0.03,131.0687,0.38,0.01,
2017-06-21 03:00:00,0.03,131.0687,0.36,0.0,
2017-06-21 04:00:00,0.0,131.0787,0.38,0.02,
2017-06-21 05:00:00,0.03,131.0687,0.36,0.01,
2017-06-21 06:00:00,0.6,131.0687,0.19,0.37,
2017-06-21 07:00:00,1.96,131.0687,0.71,1.65,
2017-06-21 08:00:00,4.79,131.0687,1.98,5.13,
2017-06-21 09:00:00,8.75,196.61,4.23,7.57,
2017-06-21 10:00:00,9.87,131.0726,5.93,6.31,
2017-06-21 11:00:00,19.47,131.0807,9.92,13.59,
2017-06-21 12:00:00,23.75,131.0687,14.23,15.57,
2017-06-21 13:00:00,24.97,131.0687,14.67,15.58,
2017-06-21 14:00:00,25.59,196.612,15.11,15.23,
2017-06-21 15:00:00,24.66,131.0687,14.55,14.07,
2017-06-21 16:00:00,23.12,131.0687,13.27,12.2,
2017-06-21 17:00:00,19.35,131.0687,10.9,9.36,
2017-06-21 18:00:00,13.25,131.0787,7.33,5.19,
2017-06-21 19:00:00,6.5,131.0687,2.84,1.87,
2017-06-21 20:00:00,0.97,131.0687,0.34,0.37,
2017-06-21 21:00:00,0.0,131.0726,0.31,0.02,
2017-06-21 22:00:00,0.03,65.5393,0.36,0.0,
2017-06-21 23:00:00,0.0,131.0687,0.38,0.01,
2017-06-22 00:00:00,0.0,131.0687,0.36,0.01,
2017-06-22 01:00:00,0.03,131.0687,0.36,0.01,
2017-06-22 02:00:00,0.0,131.0787,0.37,0.01,
2017-06-22 03:00:00,0.03,131.0687,0.38,0.02,
2017-06-22 04:00:00,0.03,131.0687,0.37,0.0,
2017-06-22 05:00:00,0.0,196.61,0.37,0.01,
2017-06-22 06:00:00,0.28,131.0726,0.21,0.16,
2017-06-22 07:00:00,1.06,131.0687,0.06,1.41,
2017-06-22 08:00:00,2.44,196.61,0.87,5.42,
2017-06-22 09:00:00,8.53,131.0726,5.18,9.72,
2017-06-22 10:00:00,15.88,131.0687,9.48,13.25,
2017-06-22 11:00:00,21.69,131.0787,12.97,15.34,
2017-06-22 12:00:00,24.9,196.602,15.13,,
2017-06-22 13:00:00,27.72,131.0787,,,
2017-06-22 14:00:00,,196.6,,,
2017-06-22 15:00:00,26.87,131.0787,16.06,15.22,
2017-06-22 16:00:00,24.28,196.6,14.33,12.88,
2017-06-22 17:00:00,20.75,131.0826,11.88,10.17,
2017-06-22 18:00:00,14.85,131.0687,7.92,5.69,
2017-06-22 19:00:00,7.34,131.0687,3.18,1.91,
2017-06-22 20:00:00,1.35,131.0687,0.32,0.41,
2017-06-22 21:00:00,0.03,196.61,0.29,0.01,
2017-06-22 22:00:00,0.0,131.0726,0.36,0.0,
2017-06-22 23:00:00,0.0,131.0707,0.37,0.0,
2017-06-23 00:00:00,0.03,131.0787,0.38,0.01,
2017-06-23 01:00:00,0.0,196.6,0.36,0.02,
2017-06-23 02:00:00,0.06,131.0807,0.37,0.0,
2017-06-23 03:00:00,0.0,131.0687,0.37,0.01,
2017-06-23 04:00:00,0.0,196.61,0.37,0.01,
2017-06-23 05:00:00,0.03,131.0687,0.39,0.01,
2017-06-23 06:00:00,0.28,196.612,0.21,0.13,
2017-06-23 07:00:00,0.0,131.0687,0.06,1.38,
2017-06-23 08:00:00,2.35,196.61,0.84,5.57,
2017-06-23 09:00:00,8.59,196.6,5.28,9.91,
2017-06-23 10:00:00,15.97,131.0807,9.5,13.27,
2017-06-23 11:00:00,21.47,196.6,12.77,15.3,
2017-06-23 12:00:00,25.15,131.0787,14.9,,
2017-06-23 13:00:00,26.75,196.6,16.0,,
2017-06-23 14:00:00,27.63,196.61,,,
2017-06-23 15:00:00,27.09,131.0687,15.9,15.36,
2017-06-23 16:00:00,24.85,196.61,14.22,13.28,
2017-06-23 17:00:00,20.84,131.0707,11.8,10.25,
2017-06-23 18:00:00,15.06,131.0787,8.08,5.83,
2017-06-23 19:00:00,7.35,196.6,3.18,1.93,
2017-06-23 20:00:00,1.37,131.0807,0.32,0.41,
2017-06-23 21:00:00,0.03,131.0687,0.29,0.02,
2017-06-23 22:00:00,0.0,196.6106,0.4,0.0,
2017-06-23 23:00:00,0.0,131.0687,0.37,0.0,
2017-06-24 00:00:00,0.03,131.0707,0.37,0.01,
2017-06-24 01:00:00,0.04,196.61,0.37,0.01,
2017-06-24 02:00:00,0.03,131.0687,0.36,0.02,
2017-06-24 03:00:00,0.0,196.612,0.38,0.0,
2017-06-24 04:00:00,0.03,131.0687,0.36,0.02,
2017-06-24 05:00:00,0.03,196.612,0.37,0.01,
2017-06-24 06:00:00,0.31,131.0687,0.21,0.16,
2017-06-24 07:00:00,0.0,196.61,0.09,1.57,
2017-06-24 08:00:00,2.63,196.61,1.03,5.84,
2017-06-24 09:00:00,9.06,131.0687,5.43,10.04,
2017-06-24 10:00:00,16.19,196.61,9.6,13.22,
2017-06-24 11:00:00,21.31,196.6,12.76,15.14,
2017-06-24 12:00:00,24.81,131.0787,14.68,,
2017-06-24 13:00:00,26.72,196.6,15.69,,
2017-06-24 14:00:00,26.94,196.61,15.95,15.79,
2017-06-24 15:00:00,26.47,131.0687,15.52,14.89,
2017-06-24 16:00:00,24.28,196.612,13.98,12.88,
2017-06-24 17:00:00,17.25,65.5388,9.66,8.42,
2017-06-24 18:00:00,16.12,196.6094,8.77,6.45,
2017-06-24 19:00:00,7.28,131.0687,3.14,1.89,
2017-06-24 20:00:00,1.32,196.61,0.31,0.4,
2017-06-24 21:00:00,0.0,131.0707,0.29,0.01,
2017-06-24 22:00:00,0.0,131.0687,0.36,0.0,
2017-06-24 23:00:00,0.0,196.612,0.37,0.0,
2017-06-25 00:00:00,0.06,131.0707,0.37,0.02,
2017-06-25 01:00:00,0.0,131.0687,0.37,0.01,
2017-06-25 02:00:00,0.0,196.61,0.37,0.0,
2017-06-25 03:00:00,0.03,131.0707,0.37,0.03,
2017-06-25 04:00:00,0.03,131.0687,0.37,0.0,
2017-06-25 05:00:00,0.03,196.612,0.37,0.01,
2017-06-25 06:00:00,0.25,131.0687,0.24,0.13,
2017-06-25 07:00:00,0.97,196.612,0.07,1.31,
2017-06-25 08:00:00,2.25,131.0687,0.79,5.39,
2017-06-25 09:00:00,8.22,196.61,5.04,9.57,
2017-06-25 10:00:00,15.19,196.61,9.09,12.67,
2017-06-25 11:00:00,20.72,131.0707,12.28,14.8,
2017-06-25 12:00:00,24.18,196.61,14.46,16.0,
2017-06-25 13:00:00,26.32,131.0687,15.51,,
2017-06-25 14:00:00,27.12,196.61,16.0,16.05,
2017-06-25 15:00:00,25.66,196.61,15.58,14.75,
2017-06-25 16:00:00,23.81,131.0707,13.77,12.59,
2017-06-25 17:00:00,20.25,131.0687,11.38,9.89,
2017-06-25 18:00:00,14.44,131.0687,7.81,5.64,
2017-06-25 19:00:00,7.28,131.0787,3.17,1.89,
2017-06-25 20:00:00,1.31,196.602,0.31,0.4,
2017-06-25 21:00:00,0.03,131.0826,0.29,0.0,
2017-06-25 22:00:00,0.0,131.0707,0.38,0.0,
2017-06-25 23:00:00,0.03,131.0687,0.36,0.02,
2017-06-26 00:00:00,0.04,131.0687,0.38,0.0,
2017-06-26 01:00:00,0.0,131.0687,0.36,0.01,
2017-06-26 02:00:00,0.03,131.0787,0.36,0.01,
2017-06-26 03:00:00,0.0,196.6,0.38,0.01,
2017-06-26 04:00:00,0.03,131.0826,0.37,0.01,
2017-06-26 05:00:00,0.03,131.0687,0.36,0.01,
2017-06-26 06:00:00,0.28,131.0687,0.21,0.14,
2017-06-26 07:00:00,1.09,131.0687,0.06,1.36,
2017-06-26 08:00:00,2.54,196.612,0.93,5.26,
2017-06-26 09:00:00,8.12,131.0687,5.03,9.27,
2017-06-26 10:00:00,15.0,131.0687,9.22,12.4,
2017-06-26 11:00:00,19.94,196.612,12.41,14.34,
2017-06-26 12:00:00,24.19,131.0687,13.94,15.96,
2017-06-26 13:00:00,22.31,131.0787,13.7,13.25,
2017-06-26 14:00:00,25.34,131.0687,14.98,15.28,
2017-06-26 15:00:00,25.5,196.61,14.7,14.48,
2017-06-26 16:00:00,18.56,131.0726,11.03,9.72,
2017-06-26 17:00:00,18.85,65.5293,10.62,9.24,
2017-06-26 18:00:00,13.22,131.0787,6.41,5.44,
2017-06-26 19:00:00,4.28,131.0687,1.22,1.87,
2017-06-26 20:00:00,0.59,131.0726,0.21,0.35,
2017-06-26 21:00:00,0.0,65.5413,0.3,0.0,
2017-06-26 22:00:00,0.0,131.0687,0.36,0.0,
2017-06-26 23:00:00,0.03,131.0687,0.37,0.02,
2017-06-27 00:00:00,0.0,131.0687,0.37,0.01,
2017-06-27 01:00:00,0.03,131.0687,0.36,0.01,
2017-06-27 02:00:00,0.0,131.0787,0.38,0.01,
2017-06-27 03:00:00,0.07,131.0687,0.37,0.02,
2017-06-27 04:00:00,0.0,131.0687,0.36,0.0,
2017-06-27 05:00:00,0.03,196.612,0.37,0.01,
2017-06-27 06:00:00,0.31,131.0726,0.23,0.2,
2017-06-27 07:00:00,2.25,131.0687,0.74,1.61,
2017-06-27 08:00:00,2.97,131.0687,1.12,2.45,
2017-06-27 09:00:00,8.03,131.0787,4.73,9.08,
2017-06-27 10:00:00,15.34,196.602,8.96,12.53,
2017-06-27 11:00:00,17.5,131.0787,11.74,12.42,
2017-06-27 12:00:00,25.04,131.0687,11.78,,
2017-06-27 13:00:00,27.09,131.0687,,,
2017-06-27 14:00:00,27.22,196.61,,,
2017-06-27 15:00:00,26.59,131.0726,16.06,15.12,
2017-06-27 16:00:00,24.28,131.0726,14.3,12.86,
2017-06-27 17:00:00,20.94,131.0707,11.84,10.07,
2017-06-27 18:00:00,14.78,131.0787,8.02,5.74,
2017-06-27 19:00:00,7.35,131.0687,3.17,1.94,
2017-06-27 20:00:00,1.53,131.0687,0.37,0.5,
2017-06-27 21:00:00,0.03,131.0687,0.28,0.0,
2017-06-27 22:00:00,0.0,131.0687,0.38,0.0,
2017-06-27 23:00:00,0.0,131.0787,0.37,0.0,
2017-06-28 00:00:00,0.03,131.0687,0.36,0.02,
2017-06-28 01:00:00,0.03,196.61,0.37,0.01,
2017-06-28 02:00:00,0.0,131.0726,0.37,0.01,
2017-06-28 03:00:00,0.0,131.0707,0.37,0.01,
2017-06-28 04:00:00,0.03,131.0687,0.37,0.01,
2017-06-28 05:00:00,0.03,196.612,0.37,0.01,
2017-06-28 06:00:00,0.25,131.0687,0.22,0.15,
2017-06-28 07:00:00,0.97,131.0687,0.07,1.29,
2017-06-28 08:00:00,2.35,196.612,0.77,5.2,
2017-06-28 09:00:00,8.03,131.0687,4.92,9.22,
2017-06-28 10:00:00,15.25,196.612,9.33,12.77,
2017-06-28 11:00:00,20.97,196.61,12.47,14.91,
2017-06-28 12:00:00,24.4,131.0707,14.49,15.96,
2017-06-28 13:00:00,27.1,196.61,15.88,,
2017-06-28 14:00:00,,131.0707,,,
2017-06-28 15:00:00,26.62,131.0687,15.84,15.13,
2017-06-28 16:00:00,24.79,196.612,14.5,13.19,
2017-06-28 17:00:00,20.71,131.0726,11.77,10.04,
2017-06-28 18:00:00,14.54,131.0826,7.93,5.67,
2017-06-28 19:00:00,7.06,131.0726,2.69,1.96,
2017-06-28 20:00:00,1.31,131.0726,0.34,0.41,
2017-06-28 21:00:00,0.0,131.0707,0.28,0.01,
2017-06-28 22:00:00,0.0,131.0687,0.36,0.01,
2017-06-28 23:00:00,0.0,131.0787,0.38,0.0,
2017-06-29 00:00:00,0.06,131.0687,0.36,0.01,
2017-06-29 01:00:00,0.0,196.6126,0.4,0.0,
2017-06-29 02:00:00,0.03,131.0689,0.35,0.02,
2017-06-29 03:00:00,0.0,131.0687,0.36,0.01,
2017-06-29 04:00:00,0.0,196.61,0.38,0.0,
2017-06-29 05:00:00,0.07,196.61,0.36,0.03,
2017-06-29 06:00:00,0.47,131.0707,0.22,0.32,
2017-06-29 07:00:00,1.09,196.61,0.07,1.37,
2017-06-29 08:00:00,2.37,131.0687,0.79,5.3,
2017-06-29 09:00:00,8.22,196.61,4.91,9.4,
2017-06-29 10:00:00,15.41,196.6,9.12,12.68,
2017-06-29 11:00:00,21.44,196.61,12.68,15.19,
2017-06-29 12:00:00,25.18,131.0707,14.92,,
2017-06-29 13:00:00,27.35,196.612,,,
2017-06-29 14:00:00,,131.0687,,,
2017-06-29 15:00:00,27.06,196.612,,15.3,
2017-06-29 16:00:00,25.07,131.0687,14.56,13.27,
2017-06-29 17:00:00,20.75,131.0787,11.9,10.13,
2017-06-29 18:00:00,14.81,196.602,8.14,5.76,
2017-06-29 19:00:00,7.31,131.0807,3.18,1.97,
2017-06-29 20:00:00,1.41,131.0687,0.34,0.42,
2017-06-29 21:00:00,0.03,196.61,0.3,0.03,
2017-06-29 22:00:00,0.0,131.0726,0.36,0.0,
2017-06-29 23:00:00,0.0,131.0687,0.37,0.01,
2017-06-30 00:00:00,0.03,131.0687,0.37,0.02,
2017-06-30 01:00:00,0.03,196.612,0.37,0.0,
2017-06-30 02:00:00,0.03,131.0687,0.37,0.01,
2017-06-30 03:00:00,0.0,196.61,0.37,0.01,
2017-06-30 04:00:00,0.0,131.0687,0.36,0.02,
2017-06-30 05:00:00,0.03,196.612,0.38,0.0,
2017-06-30 06:00:00,0.25,196.61,0.24,0.12,
2017-06-30 07:00:00,1.04,131.0707,0.03,1.28,
2017-06-30 08:00:00,2.43,196.61,0.84,5.23,
2017-06-30 09:00:00,8.32,131.0707,4.93,9.33,
2017-06-30 10:00:00,15.21,196.612,9.14,12.48,
2017-06-30 11:00:00,20.91,196.61,12.57,14.89,
2017-06-30 12:00:00,24.53,131.0707,14.7,16.03,
2017-06-30 13:00:00,26.38,196.612,15.83,,
2017-06-30 14:00:00,27.25,131.0687,,,
2017-06-30 15:00:00,27.09,196.61,16.0,15.32,
2017-06-30 16:00:00,,131.0687,14.35,12.94,
2017-06-30 17:00:00,20.72,196.612,11.88,10.09,
2017-06-30 18:00:00,15.06,131.0687,8.1,5.76,
2017-06-30 19:00:00,7.44,131.0687,3.23,1.98,
2017-06-30 20:00:00,1.41,196.612,0.33,0.42,
2017-06-30 21:00:00,0.03,131.0707,0.28,0.02,
2017-06-30 22:00:00,0.0,131.0687,0.38,0.0,
2017-06-30 23:00:00,0.0,196.612,0.36,0.0,
2017-07-01 00:00:00,0.06,131.0687,0.37,0.01,
2017-07-01 01:00:00,0.0,196.612,0.37,0.01,
2017-07-01 02:00:00,0.03,131.0687,0.36,0.02,
2017-07-01 03:00:00,0.0,196.61,0.38,0.0,
2017-07-01 04:00:00,0.03,131.0687,0.36,0.01,
2017-07-01 05:00:00,0.03,196.612,0.37,0.01,
2017-07-01 06:00:00,0.25,196.61,0.23,0.12,
2017-07-01 07:00:00,0.91,131.0687,0.06,1.26,
2017-07-01 08:00:00,2.28,196.61,0.73,5.26,
2017-07-01 09:00:00,8.13,196.61,4.85,9.38,
2017-07-01 10:00:00,15.28,131.0687,9.34,12.7,
2017-07-01 11:00:00,20.53,196.61,12.84,14.65,
2017-07-01 12:00:00,23.97,196.602,14.56,15.6,
2017-07-01 13:00:00,26.03,196.61,15.54,16.12,
2017-07-01 14:00:00,26.81,131.0687,16.01,15.8,
2017-07-01 15:00:00,25.5,196.61,15.07,14.45,
2017-07-01 16:00:00,23.06,196.61,13.68,12.24,
2017-07-01 17:00:00,19.1,131.0707,9.5,9.29,
2017-07-01 18:00:00,11.34,131.0687,6.18,4.94,
2017-07-01 19:00:00,7.97,131.0787,3.63,2.9,
2017-07-01 20:00:00,1.56,131.0687,0.45,0.73,
2017-07-01 21:00:00,0.06,196.612,0.3,0.0,
2017-07-01 22:00:00,0.0,131.0726,0.36,0.0,
2017-07-01 23:00:00,0.04,131.0707,0.37,0.02,
2017-07-02 00:00:00,0.0,131.0687,0.37,0.0,
2017-07-02 01:00:00,0.0,131.0687,0.36,0.02,
2017-07-02 02:00:00,0.06,131.0787,0.37,0.01,
2017-07-02 03:00:00,0.0,196.6,0.37,0.01,
2017-07-02 04:00:00,0.03,131.0826,0.38,0.01,
2017-07-02 05:00:00,0.0,131.0687,0.36,0.0,
2017-07-02 06:00:00,0.25,196.61,0.32,0.17,
2017-07-02 07:00:00,1.91,131.0707,0.22,1.79,
2017-07-02 08:00:00,3.87,131.0687,1.38,4.58,
2017-07-02 09:00:00,9.38,196.61,5.06,8.38,
2017-07-02 10:00:00,13.43,131.0687,7.96,10.74,
2017-07-02 11:00:00,19.82,196.612,11.96,14.05,
2017-07-02 12:00:00,23.56,131.0687,14.07,15.31,
2017-07-02 13:00:00,25.5,196.61,15.04,15.81,
2017-07-02 14:00:00,25.84,131.0707,15.19,15.37,
2017-07-02 15:00:00,25.38,131.0687,14.97,14.15,
2017-07-02 16:00:00,23.65,131.0687,13.55,12.45,
2017-07-02 17:00:00,19.13,196.61,10.64,9.29,
2017-07-02 18:00:00,13.65,131.0726,7.31,5.41,
2017-07-02 19:00:00,7.04,65.5413,3.44,2.15,
2017-07-02 20:00:00,1.78,131.0687,0.56,0.66,
2017-07-02 21:00:00,0.06,131.0687,0.3,0.0,
2017-07-02 22:00:00,0.0,131.0787,0.36,0.0,
2017-07-02 23:00:00,0.03,131.0687,0.37,0.0,
2017-07-03 00:00:00,0.0,131.0687,0.37,0.02,
2017-07-03 01:00:00,0.03,131.0687,0.37,0.0,
2017-07-03 02:00:00,0.03,131.0687,0.36,0.02,
2017-07-03 03:00:00,0.0,131.0787,0.38,0.01,
2017-07-03 04:00:00,0.03,131.0687,0.36,0.0,
2017-07-03 05:00:00,0.0,196.61,0.36,0.02,
2017-07-03 06:00:00,0.47,131.0726,0.21,0.26,
2017-07-03 07:00:00,1.41,131.0707,0.18,1.43,
2017-07-03 08:00:00,2.56,131.0687,0.98,5.01,
2017-07-03 09:00:00,7.85,131.0687,4.76,8.86,
2017-07-03 10:00:00,14.71,196.61,8.96,12.21,
2017-07-03 11:00:00,20.22,131.0726,12.33,14.53,
2017-07-03 12:00:00,24.35,131.0787,14.42,15.89,
2017-07-03 13:00:00,25.97,131.0687,15.31,15.99,
2017-07-03 14:00:00,26.34,196.61,15.51,15.38,
2017-07-03 15:00:00,25.78,131.0726,15.08,14.42,
2017-07-03 16:00:00,23.72,65.5313,13.57,12.44,
2017-07-03 17:00:00,19.47,131.0787,10.97,9.49,
2017-07-03 18:00:00,14.09,131.0687,7.65,5.44,
2017-07-03 19:00:00,5.6,131.0687,1.87,1.65,
2017-07-03 20:00:00,0.87,131.0707,0.19,0.31,
2017-07-03 21:00:00,0.0,131.0726,0.3,0.01,
2017-07-03 22:00:00,0.0,65.5413,0.36,0.01,
2017-07-03 23:00:00,0.0,131.0687,0.37,0.01,
2017-07-04 00:00:00,0.03,131.0687,0.37,0.0,
2017-07-04 01:00:00,0.03,131.0787,0.37,0.0,
2017-07-04 02:00:00,0.0,131.0687,0.37,0.03,
2017-07-04 03:00:00,0.03,131.0687,0.37,0.0,
2017-07-04 04:00:00,0.0,131.0687,0.36,0.01,
2017-07-04 05:00:00,0.07,131.0687,0.37,0.01,
2017-07-04 06:00:00,0.25,131.0787,0.23,0.15,
2017-07-04 07:00:00,1.06,196.6,0.01,1.21,
2017-07-04 08:00:00,2.37,131.0826,0.78,4.8,
2017-07-04 09:00:00,7.69,131.0707,4.66,8.75,
2017-07-04 10:00:00,14.35,131.0687,8.7,11.87,
2017-07-04 11:00:00,19.53,131.0687,11.75,14.05,
2017-07-04 12:00:00,23.06,196.612,13.78,15.1,
2017-07-04 13:00:00,25.22,131.0707,15.07,15.55,
2017-07-04 14:00:00,25.62,131.0687,15.03,15.09,
2017-07-04 15:00:00,24.82,131.0787,14.56,14.04,
2017-07-04 16:00:00,22.81,131.0687,13.34,12.06,
2017-07-04 17:00:00,19.19,131.0687,10.82,9.3,
2017-07-04 18:00:00,13.93,131.0687,7.48,5.38,
2017-07-04 19:00:00,5.72,131.0687,2.8,1.66,
2017-07-04 20:00:00,1.25,131.0787,0.33,0.39,
2017-07-04 21:00:00,0.03,131.0726,0.3,0.0,
2017-07-04 22:00:00,0.0,131.0726,0.05,0.0,
2017-07-04 23:00:00,0.0,131.0726,0.0,0.0,
2017-07-05 00:00:00,0.0,131.0726,0.0,0.01,
2017-07-05 01:00:00,0.03,65.5393,0.0,0.01,
2017-07-05 02:00:00,0.04,131.0687,0.0,0.02,
2017-07-05 03:00:00,0.03,131.0687,0.0,0.01,
2017-07-05 04:00:00,0.0,131.0787,0.0,0.01,
2017-07-05 05:00:00,0.0,131.0687,0.0,0.01,
2017-07-05 06:00:00,0.25,131.0687,0.0,0.15,
2017-07-05 07:00:00,1.09,131.0687,0.0,1.2,
2017-07-05 08:00:00,2.41,131.0687,0.0,4.78,
2017-07-05 09:00:00,7.68,131.0787,0.0,8.6,
2017-07-05 10:00:00,14.25,196.602,0.0,11.78,
2017-07-05 11:00:00,19.6,131.0826,0.0,13.75,
2017-07-05 12:00:00,22.81,131.0707,0.0,14.85,
2017-07-05 13:00:00,24.88,131.0687,0.0,15.2,
2017-07-05 14:00:00,25.15,131.0687,0.0,14.94,
2017-07-05 15:00:00,24.88,131.0687,0.0,13.74,
2017-07-05 16:00:00,10.59,131.0787,0.0,5.77,
2017-07-05 17:00:00,6.53,131.0707,0.0,3.24,
2017-07-05 18:00:00,14.78,65.5313,0.0,6.21,
2017-07-05 19:00:00,6.78,131.0787,0.0,2.01,
2017-07-05 20:00:00,1.32,131.0687,0.0,0.43,
2017-07-05 21:00:00,0.0,131.0687,0.0,0.01,
2017-07-05 22:00:00,0.03,131.0726,0.0,0.0,
2017-07-05 23:00:00,0.0,65.5393,0.0,0.0,
2017-07-06 00:00:00,0.03,131.0687,0.0,0.02,
2017-07-06 01:00:00,0.0,131.0687,0.0,0.01,
2017-07-06 02:00:00,0.0,131.0687,0.0,0.0,
2017-07-06 03:00:00,0.06,131.0787,0.0,0.03,
2017-07-06 04:00:00,0.0,131.0687,0.0,0.0,
2017-07-06 05:00:00,0.03,131.0687,0.0,0.01,
2017-07-06 06:00:00,0.28,131.0687,0.0,0.16,
2017-07-06 07:00:00,1.19,131.0687,0.0,1.27,
2017-07-06 08:00:00,2.72,131.0787,0.0,4.71,
2017-07-06 09:00:00,6.44,131.0687,0.0,6.89,
2017-07-06 10:00:00,12.65,131.0687,0.0,9.84,
2017-07-06 11:00:00,16.44,196.612,0.0,10.84,
2017-07-06 12:00:00,16.78,131.0707,0.0,10.94,
2017-07-06 13:00:00,24.03,131.0687,0.0,14.84,
2017-07-06 14:00:00,25.63,131.0687,0.0,15.06,
2017-07-06 15:00:00,24.84,196.61,0.0,13.91,
2017-07-06 16:00:00,22.78,65.5393,0.0,12.03,
2017-07-06 17:00:00,19.07,131.0687,0.0,9.14,
2017-07-06 18:00:00,13.53,131.0687,0.0,5.48,
2017-07-06 19:00:00,7.87,131.0726,0.0,2.92,
2017-07-06 20:00:00,1.16,65.5393,0.0,0.5,
2017-07-06 21:00:00,0.0,131.0687,0.0,0.0,
2017-07-06 22:00:00,0.0,65.5393,0.0,0.0,
2017-07-06 23:00:00,0.0,131.0726,0.0,0.02,
2017-07-07 00:00:00,0.06,65.5393,0.0,0.0,
2017-07-07 01:00:00,0.0,65.5293,0.0,0.02,
2017-07-07 02:00:00,0.03,0.0,0.0,0.01,
2017-07-07 03:00:00,0.0,0.0,0.0,0.01,
2017-07-07 04:00:00,0.0,0.0,0.0,0.02,
2017-07-07 05:00:00,0.07,0.0,0.0,0.0,
2017-07-07 06:00:00,0.25,0.0,0.0,0.17,
2017-07-07 07:00:00,1.25,0.0,0.0,1.17,
2017-07-07 08:00:00,3.37,0.0,0.0,4.98,
2017-07-07 09:00:00,7.53,0.0,0.0,7.82,
2017-07-07 10:00:00,14.35,0.0,0.0,11.62,
2017-07-07 11:00:00,19.15,0.0,0.0,13.59,
2017-07-07 12:00:00,22.97,0.0,0.0,14.92,
2017-07-07 13:00:00,24.84,0.0,0.0,15.24,
2017-07-07 14:00:00,25.25,0.0,0.0,14.85,
2017-07-07 15:00:00,24.75,0.0,0.0,13.74,
2017-07-07 16:00:00,23.16,0.0,0.0,12.07,
2017-07-07 17:00:00,19.19,65.5393,0.0,9.15,
2017-07-07 18:00:00,13.56,0.0,0.0,5.28,
2017-07-07 19:00:00,6.47,65.5293,0.0,1.85,
2017-07-07 20:00:00,1.16,65.5393,0.0,0.37,
2017-07-07 21:00:00,0.03,0.0,0.0,0.0,
2017-07-07 22:00:00,0.0,0.0,0.0,0.01,
2017-07-07 23:00:00,0.06,0.0,0.0,0.01,
2017-07-08 00:00:00,0.0,0.0,0.0,0.01,
2017-07-08 01:00:00,0.03,0.0,0.0,0.02,
2017-07-08 02:00:00,0.0,0.0,0.0,0.0,
2017-07-08 03:00:00,0.0,0.0,0.0,0.02,
2017-07-08 04:00:00,0.06,0.0,0.0,0.0,
2017-07-08 05:00:00,0.0,0.0,0.0,0.02,
2017-07-08 06:00:00,0.22,0.0,0.0,0.16,
2017-07-08 07:00:00,1.35,0.0,0.0,1.28,
2017-07-08 08:00:00,2.81,0.0,0.0,4.69,
2017-07-08 09:00:00,7.84,0.0,0.0,7.99,
2017-07-08 10:00:00,14.1,0.0,0.0,11.51,
2017-07-08 11:00:00,16.78,0.0,0.0,11.96,
2017-07-08 12:00:00,22.4,0.0,0.0,14.54,
2017-07-08 13:00:00,24.63,0.0,0.0,15.16,
2017-07-08 14:00:00,25.25,0.0,0.0,14.82,
2017-07-08 15:00:00,24.34,0.0,0.0,13.73,
2017-07-08 16:00:00,22.81,0.0,0.0,12.01,
2017-07-08 17:00:00,18.57,0.0,0.0,9.53,
2017-07-08 18:00:00,13.65,0.0,0.0,5.97,
2017-07-08 19:00:00,6.41,0.0,0.0,2.38,
2017-07-08 20:00:00,1.31,65.5393,0.0,0.44,
2017-07-08 21:00:00,0.0,0.0,0.0,0.0,
2017-07-08 22:00:00,0.0,0.0,0.0,0.0,
2017-07-08 23:00:00,0.0,65.5293,0.0,0.02,
2017-07-09 00:00:00,0.03,65.5393,0.0,0.0,
2017-07-09 01:00:00,0.03,65.5293,0.0,0.02,
2017-07-09 02:00:00,0.04,131.0807,0.0,0.01,
2017-07-09 03:00:00,0.0,65.5313,0.0,0.01,
