timestamp,sum_conso,mean_conso,min_conso,max_conso,first_conso,last_conso,median_conso,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,month,day_of_week
2008-08-19,180.622,0.12543194444444444,0.0,0.392,0.0,0.154,0.14,346888.42,1300.8,0.0,442.0,1697.0,8,1
2008-08-20,178.064,0.12365555555555555,0.0,0.418,0.242,0.0,0.14100000000000001,347822.94,1272.0,0.0,437.0,1626.0,8,2
2008-08-21,168.972,0.11734166666666668,0.0,0.382,0.0,0.0,0.136,346025.76,1223.6,0.0,432.0,1577.0,8,3
2008-08-22,174.654,0.12128749999999999,0.0,0.492,0.0,0.262,0.14,346870.43,1255.8,0.0,438.0,1614.0,8,4
2008-08-23,169.422,0.11765416666666667,0.0,0.514,0.262,0.376,0.14,348685.43,1196.4,0.0,419.0,1485.0,8,5
2008-08-24,163.91,0.11382638888888888,0.0,0.396,0.378,0.0,0.137,347923.32,1190.0,0.0,404.0,1523.0,8,6
2008-08-25,163.87,0.11379861111111111,0.0,0.458,0.0,0.0,0.134,347722.52,1164.0,0.0,422.0,1436.0,8,0
2008-08-26,166.566,0.11567083333333333,0.0,0.388,0.0,0.146,0.138,347212.15,1205.6,0.0,420.0,1533.0,8,1
2008-08-27,165.872,0.1151888888888889,0.0,0.492,0.144,0.126,0.134,346430.11,1199.8,0.0,399.0,1539.0,8,2
2008-08-28,174.098,0.12090138888888889,0.0,0.41,0.126,0.124,0.14,346381.42,1260.0,0.0,432.0,1631.0,8,3
2008-08-29,171.186,0.11887916666666667,0.0,0.382,0.122,0.15,0.138,346083.05,1260.0,0.0,430.0,1599.0,8,4
2008-08-30,177.552,0.12329999999999999,0.0,0.396,0.154,0.0,0.138,346340.15,1276.2,0.0,435.0,1619.0,8,5
2008-08-31,210.418,0.14622515635858235,0.0,0.532,0.0,0.0,0.146,345385.38,6404.0,2056.0,3733.0,12117.0,8,6
2008-09-01,184.486,0.12811527777777776,0.0,0.634,0.0,0.276,0.11,345478.91,5374.8,950.0,521.0,10183.0,9,0
2008-09-02,224.634,0.15599583333333333,0.0,0.604,0.276,0.144,0.126,344633.71,5963.8,4273.0,1206.0,6648.0,9,1
2008-09-03,179.288,0.12450555555555556,0.0,0.554,0.116,0.13,0.106,345642.42,5930.8,1326.0,1902.0,10213.0,9,2
2008-09-04,151.87199999999999,0.10546666666666665,0.0,0.726,0.21,0.236,0.09,343675.43,5262.8,2225.0,404.0,9408.0,9,3
2008-09-05,147.236,0.10224722222222221,0.0,0.45,0.238,0.0,0.102,345010.45,3752.0,379.0,431.0,6943.0,9,4
2008-09-06,238.292,0.16548055555555555,0.0,0.556,0.0,0.214,0.14100000000000001,344649.28,7955.2,2948.0,6500.0,13400.0,9,5
2008-09-07,176.444,0.12253055555555555,0.0,0.458,0.208,0.124,0.106,346447.71,5876.4,3612.0,1707.0,5976.0,9,6
2008-09-08,160.574,0.11150972222222223,0.0,0.652,0.124,0.118,0.096,347589.83,5548.8,747.0,2293.0,9559.0,9,0
2008-09-09,180.67,0.12546527777777777,0.0,0.624,0.112,0.0,0.104,345285.6,4988.8,236.0,453.0,7728.0,9,1
2008-09-10,166.43,0.1155763888888889,0.0,0.444,0.0,0.076,0.1,344852.04,5554.8,1009.0,399.0,10281.0,9,2
2008-09-11,192.038,0.13335972222222223,0.0,0.61,0.076,0.098,0.104,344303.72,4435.6,1005.0,417.0,7644.0,9,3
2008-09-12,178.298,0.12381805555555556,0.0,0.74,0.098,0.09,0.106,345554.37,5968.2,1867.0,402.0,8738.0,9,4
2008-09-13,186.192,0.1293,0.0,0.53,0.09,0.286,0.104,345779.35,6941.0,930.0,5433.0,11807.0,9,5
2008-09-14,193.746,0.13454583333333334,0.0,0.598,0.284,0.176,0.09,345440.14,6818.4,4673.0,445.0,6538.0,9,6
2008-09-15,136.118,0.09452638888888888,0.0,0.656,0.076,0.224,0.078,345968.51,7303.4,960.0,364.0,10322.0,9,0
2008-09-16,156.06,0.108375,0.0,0.568,0.222,0.138,0.09,346966.2,5211.8,0.0,368.0,8249.0,9,1
2008-09-17,177.168,0.12303333333333334,0.0,0.464,0.14,0.0,0.118,346545.61,6465.2,1910.0,3727.0,9371.0,9,2
2008-09-18,189.376,0.1315111111111111,0.0,0.564,0.0,0.092,0.118,346071.08,6404.2,4202.0,357.0,7991.0,9,3
2008-09-19,166.768,0.11581111111111111,0.0,0.748,0.086,0.108,0.112,346114.24,6449.4,1569.0,351.0,12367.0,9,4
2008-09-20,156.204,0.108475,0.0,0.384,0.108,0.0,0.112,346455.53,5480.0,0.0,370.0,12477.0,9,5
2008-09-21,206.262,0.1432375,0.0,0.598,0.0,0.118,0.126,346953.83,6566.8,4010.0,2381.0,8347.0,9,6
2008-09-22,151.524,0.105225,0.0,0.414,0.22,0.0,0.11,345901.19,5778.2,1014.0,2448.0,10227.0,9,0
2008-09-23,165.12800000000001,0.11467222222222223,0.0,0.57,0.094,0.0,0.116,345864.04,5305.2,0.0,2168.0,7920.0,9,1
2008-09-24,173.472,0.12046666666666667,0.0,0.514,0.0,0.094,0.11,345781.14,7245.6,2019.0,4730.0,10548.0,9,2
2008-09-25,173.77,0.12067361111111112,0.0,0.436,0.094,0.0,0.104,346018.07,4815.0,1012.0,751.0,8485.0,9,3
2008-09-26,211.572,0.146925,0.0,0.716,0.0,0.0,0.114,346166.82,6105.0,1221.0,370.0,10890.0,9,4
2008-09-27,257.04,0.17850000000000002,0.0,0.738,0.0,0.242,0.132,345810.93,9012.4,4347.0,2584.0,12688.0,9,5
2008-09-28,163.968,0.11386666666666666,0.0,0.466,0.242,0.082,0.098,346000.92,7314.6,1920.0,385.0,11242.0,9,6
2008-09-29,199.432,0.13849444444444445,0.0,0.538,0.084,0.084,0.118,345980.19,6349.6,1014.0,363.0,10677.0,9,0
2008-09-30,155.092,0.10770277777777779,0.0,0.768,0.084,0.098,0.104,346440.63,5795.6,998.0,360.0,7415.0,9,1
2008-10-01,181.256,0.12587222222222222,0.0,0.59,0.098,0.102,0.102,347225.2,7894.2,2249.0,5800.0,10808.0,10,2
2008-10-02,153.676,0.10671944444444444,0.0,0.618,0.182,0.0,0.08,346072.67,5686.0,0.0,367.0,9060.0,10,3
2008-10-03,158.598,0.11013750000000001,0.0,0.916,0.0,0.198,0.09,345372.49,6833.8,4801.0,349.0,9432.0,10,4
2008-10-04,216.2,0.15013888888888888,0.0,0.61,0.2,0.1,0.108,345851.14,8848.6,3462.0,629.0,12573.0,10,5
2008-10-05,146.296,0.10159444444444445,0.0,0.502,0.1,0.0,0.096,345798.06,6529.2,990.0,3257.0,6071.0,10,6
2008-10-06,125.204,0.08694722222222222,0.0,0.414,0.0,0.322,0.078,344331.47000000003,6071.6,990.0,286.0,9562.0,10,0
2008-10-07,187.234,0.1300236111111111,0.0,0.696,0.316,0.244,0.098,343948.13,7439.2,1016.0,419.0,9476.0,10,1
2008-10-08,152.41,0.10584027777777777,0.0,0.444,0.244,0.114,0.088,345670.58,7821.0,1044.0,5126.0,11650.0,10,2
2008-10-09,181.9,0.12631944444444446,0.0,0.56,0.112,0.368,0.108,344556.61,8369.8,1032.0,3064.0,11652.0,10,3
2008-10-10,148.044,0.10280833333333333,0.0,0.764,0.368,0.0,0.092,345074.19,6389.0,0.0,389.0,12046.0,10,4
2008-10-11,154.848,0.10753333333333334,0.0,0.466,0.0,0.096,0.084,344422.97,7064.6,2144.0,2335.0,11373.0,10,5
2008-10-12,161.806,0.11236527777777779,0.0,0.506,0.0,0.078,0.094,345818.22,8085.8,2561.0,5822.0,7171.0,10,6
2008-10-13,147.894,0.10270416666666667,0.0,0.486,0.08,0.074,0.096,346765.57,6126.2,1037.0,535.0,9483.0,10,0
2008-10-14,164.286,0.1140875,0.0,0.692,0.0,0.224,0.086,344470.65,6811.4,1177.0,442.0,9939.0,10,1
2008-10-15,168.462,0.1169875,0.0,0.406,0.144,0.228,0.102,344889.78,9112.6,1998.0,7042.0,9984.0,10,2
2008-10-16,136.84,0.09502777777777778,0.0,0.388,0.23,0.06,0.08,344538.5,6712.2,951.0,429.0,8438.0,10,3
2008-10-17,153.522,0.1066125,0.0,0.694,0.058,0.0,0.082,345668.58,7885.2,2036.0,3187.0,9639.0,10,4
2008-10-18,162.62800000000001,0.11293611111111113,0.0,0.606,0.0,0.59,0.086,345363.02,9427.8,799.0,1655.0,12146.0,10,5
2008-10-19,181.596,0.12610833333333332,0.0,0.644,0.588,0.094,0.088,345661.27,8359.6,698.0,8010.0,4600.0,10,6
2008-10-20,137.812,0.09570277777777779,0.0,0.48,0.094,0.226,0.078,346222.79,6998.8,844.0,2648.0,10475.0,10,0
2008-10-21,152.344,0.10579444444444444,0.0,0.686,0.1,0.0,0.081,345212.19,8756.4,857.0,2663.0,11331.0,10,1
2008-10-22,149.344,0.1037111111111111,0.0,0.496,0.0,0.0,0.092,346774.7,6965.2,662.0,2542.0,8487.0,10,2
2008-10-23,161.208,0.11195,0.0,0.818,0.0,0.206,0.084,346174.62,7739.4,815.0,1435.0,10587.0,10,3
2008-10-24,168.014,0.1166763888888889,0.0,0.506,0.202,0.08,0.094,346195.72,9024.4,7893.0,2277.0,10284.0,10,4
2008-10-25,111.238,0.07962634216177523,0.0,0.53,0.08,0.05,0.064,336621.16,6363.0,737.0,394.0,13433.0,10,5
2008-10-26,115.53,0.08022916666666667,0.0,0.324,0.0,0.082,0.064,348657.79,2158.8,0.0,360.0,2013.0,10,6
2008-10-27,128.978,0.08956805555555557,0.0,0.322,0.082,0.056,0.064,348808.4,2173.2,0.0,402.0,1967.0,10,0
2008-10-28,145.076,0.10074722222222222,0.0,0.636,0.056,0.218,0.068,347510.58,5548.6,2263.0,362.0,5090.0,10,1
2008-10-29,133.282,0.09255694444444446,0.0,0.494,0.216,0.062,0.068,348177.02,6630.2,1037.0,345.0,4015.0,10,2
2008-10-30,123.028,0.08543611111111112,0.0,0.582,0.062,0.0,0.066,348599.94,4713.6,0.0,345.0,2619.0,10,3
2008-10-31,104.348,0.07246388888888888,0.0,0.31,0.0,0.184,0.064,347514.87,5423.6,0.0,312.0,10483.0,10,4
2008-11-01,113.672,0.07893888888888889,0.0,0.33,0.184,0.084,0.058,348206.74,3781.0,0.0,344.0,1939.0,11,5
2008-11-02,120.472,0.0836611111111111,0.0,0.378,0.084,0.056,0.062,348704.27,4124.2,0.0,346.0,2824.0,11,6
2008-11-03,115.248,0.08003333333333333,0.0,0.322,0.058,0.0,0.062,348141.77,3837.6,963.0,347.0,1892.0,11,0
2008-11-04,121.476,0.08435833333333333,0.0,0.488,0.0,0.056,0.068,346755.52,6699.4,0.0,6214.0,4106.0,11,1
2008-11-05,257.82,0.17904166666666665,0.0,0.886,0.078,0.076,0.12,344852.31,13304.4,7597.0,10409.0,8362.0,11,2
2008-11-06,181.468,0.12601944444444443,0.0,0.634,0.068,0.102,0.098,346161.91,6806.4,1033.0,430.0,6734.0,11,3
2008-11-07,109.988,0.07638055555555555,0.0,0.568,0.102,0.056,0.062,345242.57,6846.6,1032.0,389.0,10421.0,11,4
2008-11-08,133.168,0.09247777777777778,0.0,0.63,0.06,0.158,0.073,344603.56,7350.8,1114.0,3271.0,6069.0,11,5
2008-11-09,210.946,0.1464902777777778,0.0,0.674,0.084,0.092,0.108,343373.86,10974.2,6301.0,661.0,14348.0,11,6
2008-11-10,155.49,0.10843096234309624,0.0,0.682,0.094,0.136,0.076,343661.32,8858.6,1023.0,355.0,10285.0,11,0
2008-11-11,128.08,0.08894444444444445,0.0,0.536,0.136,0.086,0.072,345425.32,10344.0,2475.0,2288.0,14651.0,11,1
2008-11-12,158.816,0.110442280945758,0.0,0.602,0.084,0.056,0.08,345676.45,9129.4,1066.0,2712.0,9430.0,11,2
2008-11-13,125.424,0.08710000000000001,0.0,0.68,0.058,0.05,0.064,347901.01,5223.2,0.0,338.0,6315.0,11,3
2008-11-14,127.894,0.08881527777777778,0.0,0.626,0.05,0.186,0.066,347071.42,6848.0,2092.0,325.0,9929.0,11,4
2008-11-15,165.16,0.11469444444444445,0.0,0.698,0.186,0.0,0.07,343633.13,12907.0,3952.0,3799.0,15635.0,11,5
2008-11-16,163.13,0.11328472222222222,0.0,0.62,0.0,0.054,0.088,346311.56,9963.4,4791.0,1829.0,8945.0,11,6
2008-11-17,118.874,0.08255138888888888,0.0,0.422,0.06,0.088,0.062,347234.3,6353.4,0.0,378.0,10590.0,11,0
2008-11-18,139.282,0.09672361111111112,0.0,0.576,0.09,0.07,0.064,345458.94,7404.2,1079.0,369.0,11204.0,11,1
2008-11-19,166.452,0.11559166666666666,0.0,0.818,0.07,0.07,0.076,346377.05,7794.6,1737.0,3026.0,8704.0,11,2
2008-11-20,121.19200000000001,0.08416111111111112,0.0,0.442,0.07,0.0,0.068,345338.09,7177.6,1034.0,347.0,7732.0,11,3
2008-11-21,127.554,0.08857916666666667,0.0,0.574,0.0,0.086,0.068,345496.8,7123.0,1039.0,348.0,10396.0,11,4
2008-11-22,124.868,0.08671388888888888,0.0,0.59,0.084,0.118,0.068,345213.81,7271.4,1093.0,882.0,8320.0,11,5
2008-11-23,206.944,0.14381097984711605,0.0,0.646,0.118,0.0,0.114,344136.08,14463.6,3631.0,8823.0,10272.0,11,6
2008-11-24,121.618,0.08445694444444445,0.0,0.48,0.0,0.064,0.074,346117.66,13371.0,1063.0,510.0,13378.0,11,0
2008-11-25,150.564,0.10455833333333332,0.0,0.57,0.064,0.058,0.072,346940.07,11266.4,3010.0,345.0,10471.0,11,1
2008-11-26,119.996,0.08333055555555555,0.0,0.472,0.058,0.0,0.07,349057.29,6273.2,909.0,304.0,10002.0,11,2
2008-11-27,126.218,0.08765138888888889,0.0,0.56,0.052,0.08,0.072,347673.62,9851.2,2491.0,330.0,12440.0,11,3
2008-11-28,128.426,0.0891847222222222,0.0,0.626,0.08,0.08,0.068,350015.78,7789.8,1113.0,295.0,11361.0,11,4
2008-11-29,166.51,0.11563194444444444,0.0,0.702,0.088,0.078,0.081,347386.69,10157.2,5268.0,2392.0,12386.0,11,5
2008-11-30,170.904,0.11868333333333334,0.0,0.65,0.078,0.088,0.084,349019.37,10016.0,1161.0,3481.0,11474.0,11,6
2008-12-01,118.678,0.08241527777777778,0.0,0.342,0.138,0.062,0.066,350562.01,6852.2,1085.0,309.0,9013.0,12,0
2008-12-02,145.908,0.10132499999999998,0.0,0.76,0.06,0.088,0.07,350466.29,7509.8,0.0,304.0,11343.0,12,1
2008-12-03,124.722,0.0866125,0.0,0.53,0.088,0.064,0.07,350472.57,7300.2,1137.0,302.0,9664.0,12,2
2008-12-04,113.99,0.07915972222222221,0.0,0.36,0.062,0.074,0.066,350586.92,7234.2,1085.0,281.0,11314.0,12,3
2008-12-05,120.026,0.08335138888888889,0.0,0.598,0.18,0.076,0.066,349885.31,8593.4,831.0,310.0,9852.0,12,4
2008-12-06,188.144,0.13065555555555555,0.0,0.796,0.074,0.146,0.09,347236.65,10596.0,4005.0,5749.0,9048.0,12,5
2008-12-07,180.224,0.12515555555555555,0.0,0.582,0.142,0.15,0.092,348823.5,10306.6,3294.0,310.0,13627.0,12,6
2008-12-08,120.782,0.08387638888888889,0.0,0.52,0.148,0.048,0.066,350973.53,7751.8,1117.0,296.0,13256.0,12,0
2008-12-09,132.516,0.092025,0.0,0.598,0.048,0.048,0.07,350720.14,8291.0,1985.0,2553.0,12886.0,12,1
2008-12-10,137.006,0.10000437956204379,0.0,0.63,0.052,0.08,0.076,333596.17,8726.2,1128.0,4144.0,10889.0,12,2
2008-12-11,114.916,0.07980277777777778,0.0,0.558,0.086,0.062,0.064,350522.44,5935.6,1160.0,273.0,7979.0,12,3
2008-12-12,139.342,0.09676527777777778,0.0,0.674,0.062,0.048,0.07,349981.95,7519.2,1157.0,255.0,12154.0,12,4
2008-12-13,163.278,0.11338749999999999,0.0,0.744,0.048,0.0,0.07,347815.51,7663.4,2186.0,261.0,9271.0,12,5
2008-12-14,164.014,0.11389861111111112,0.0,0.572,0.052,0.0,0.092,347936.83,8469.4,3742.0,2497.0,5415.0,12,6
2008-12-15,113.744,0.07898888888888889,0.0,0.586,0.0,0.0,0.067,349976.45,7475.0,1178.0,252.0,9668.0,12,0
2008-12-16,114.598,0.07958194444444444,0.0,0.61,0.0,0.0,0.068,351187.06,7477.4,0.0,253.0,11334.0,12,1
2008-12-17,136.216,0.09459444444444445,0.0,0.714,0.0,0.048,0.068,350371.46,8755.6,4251.0,284.0,10813.0,12,2
2008-12-18,118.07,0.08199305555555556,0.0,0.436,0.052,0.244,0.07,349717.05,7184.6,1125.0,258.0,11293.0,12,3
2008-12-19,132.154,0.09177361111111111,0.0,0.768,0.23,0.248,0.064,348287.29,7891.4,1538.0,296.0,11773.0,12,4
2008-12-20,160.69,0.11166782487838776,0.0,0.584,0.25,0.08,0.078,349052.47,9353.2,1132.0,6479.0,12819.0,12,5
2008-12-21,135.072,0.09380000000000001,0.0,0.52,0.136,0.332,0.068,348076.92,11034.2,1099.0,9189.0,14816.0,12,6
2008-12-22,124.87,0.08671527777777778,0.0,0.732,0.336,0.26,0.064,348284.87,8434.2,2157.0,391.0,10433.0,12,0
2008-12-23,151.08,0.10491666666666667,0.0,0.696,0.26,0.0,0.088,348149.59,7561.0,2666.0,2115.0,8326.0,12,1
2008-12-24,115.318,0.08008194444444444,0.0,0.514,0.0,0.2,0.066,351303.3,5232.4,0.0,364.0,9981.0,12,2
2008-12-25,116.882,0.08116805555555556,0.0,0.714,0.202,0.0,0.068,350255.61,4375.6,0.0,285.0,3598.0,12,3
2008-12-26,124.222,0.08626527777777777,0.0,0.652,0.0,0.068,0.07,351869.27,5041.0,1121.0,279.0,7796.0,12,4
2008-12-27,118.132,0.08203611111111112,0.0,0.432,0.066,0.25,0.072,350369.13,12141.8,0.0,244.0,12209.0,12,5
2008-12-28,112.248,0.07795,0.0,0.42,0.252,0.048,0.066,352166.95,6364.8,1953.0,217.0,5291.0,12,6
2008-12-29,91.638,0.0636375,0.0,0.348,0.048,0.0,0.06,352734.85,2273.6,0.0,218.0,2480.0,12,0
2008-12-30,113.206,0.07861527777777778,0.0,0.628,0.0,0.06,0.068,352278.96,4898.6,0.0,245.0,7145.0,12,1
2008-12-31,129.272,0.08977222222222221,0.0,0.4,0.058,0.062,0.07,350347.13,8190.2,2975.0,246.0,11860.0,12,2
2009-01-01,112.668,0.07824166666666667,0.0,0.468,0.062,0.09,0.068,349683.93,5975.8,765.0,3845.0,2803.0,1,3
2009-01-02,204.73,0.1421736111111111,0.0,0.914,0.152,0.104,0.084,349495.04,9702.4,2417.0,6018.0,11841.0,1,4
2009-01-03,174.912,0.12146666666666667,0.0,0.632,0.106,0.0,0.09,350901.3,7964.4,6440.0,328.0,10439.0,1,5
2009-01-04,167.338,0.11620694444444445,0.0,0.65,0.0,0.054,0.089,352544.3,8111.8,1457.0,5251.0,3245.0,1,6
2009-01-05,128.938,0.08954027777777777,0.0,0.462,0.054,0.0,0.07,352556.32,6676.2,1247.0,322.0,8650.0,1,0
2009-01-06,115.556,0.08024722222222222,0.0,0.614,0.0,0.054,0.066,352933.44,6961.0,0.0,254.0,12462.0,1,1
2009-01-07,141.504,0.09826666666666665,0.0,0.586,0.056,0.054,0.068,354298.52,8563.4,2687.0,3820.0,9979.0,1,2
2009-01-08,124.374,0.08637083333333333,0.0,0.624,0.054,0.33,0.062,353305.06,6797.8,2773.0,299.0,10075.0,1,3
2009-01-09,115.572,0.08025833333333333,0.0,0.522,0.264,0.0,0.066,352256.27,7462.2,1802.0,272.0,9285.0,1,4
2009-01-10,161.734,0.11231527777777778,0.0,0.65,0.0,0.046,0.076,351533.5,8768.0,2828.0,4288.0,12539.0,1,5
2009-01-11,143.24,0.09947222222222223,0.0,0.47,0.0,0.294,0.082,353565.43,8301.2,4521.0,5301.0,5887.0,1,6
2009-01-12,112.428,0.07807499999999999,0.0,0.476,0.336,0.0,0.066,353558.98,6500.0,0.0,261.0,12147.0,1,0
2009-01-13,134.142,0.09315416666666666,0.0,0.626,0.0,0.0,0.064,352020.01,9006.2,1140.0,329.0,16194.0,1,1
2009-01-14,120.66,0.08384989576094509,0.0,0.728,0.046,0.0,0.072,351992.98,7339.2,2277.0,332.0,10301.0,1,2
2009-01-15,115.546,0.08024027777777779,0.0,0.416,0.0,0.106,0.064,349950.64,6509.6,2731.0,390.0,9561.0,1,3
2009-01-16,179.92,0.12494444444444444,0.0,0.754,0.106,0.104,0.08,349299.32,11578.4,5811.0,3158.0,15220.0,1,4
2009-01-17,164.544,0.11426666666666667,0.0,0.548,0.098,0.074,0.078,347949.42,13793.6,2477.0,3154.0,15322.0,1,5
2009-01-18,209.84,0.14572222222222223,0.0,0.644,0.07,0.174,0.08,349407.48,13201.4,5649.0,6701.0,12727.0,1,6
2009-01-19,119.274,0.08282916666666666,0.0,0.59,0.182,0.192,0.066,350101.69,7091.2,1118.0,376.0,10279.0,1,0
2009-01-20,133.88,0.09297222222222222,0.0,1.096,0.19,0.09,0.065,350495.79,7170.8,0.0,282.0,13727.0,1,1
2009-01-21,128.044,0.08891944444444445,0.0,0.494,0.09,0.052,0.074,351511.47,7189.8,1148.0,2159.0,9830.0,1,2
2009-01-22,115.6,0.08027777777777777,0.0,0.452,0.06,0.062,0.064,351369.15,5169.6,0.0,341.0,8246.0,1,3
2009-01-23,126.298,0.08770694444444445,0.0,0.716,0.064,0.0,0.07,349587.29,7964.4,2078.0,295.0,12146.0,1,4
2009-01-24,169.974,0.11803749999999999,0.0,0.578,0.0,0.0,0.092,350281.09,9203.2,5096.0,4492.0,8322.0,1,5
2009-01-25,147.766,0.10261527777777778,0.0,0.458,0.088,0.228,0.076,349263.35,11738.0,3971.0,5960.0,11213.0,1,6
2009-01-26,113.276,0.07866388888888888,0.0,0.376,0.234,0.0,0.066,350208.39,6961.6,1121.0,348.0,9821.0,1,0
2009-01-27,135.636,0.09419166666666666,0.0,0.586,0.0,0.234,0.076,351270.15,6001.8,896.0,278.0,6608.0,1,1
2009-01-28,116.02,0.08056944444444444,0.0,0.418,0.236,0.174,0.072,349966.4,11276.6,2301.0,6949.0,14285.0,1,2
2009-01-29,104.306,0.07243472222222222,0.0,0.336,0.168,0.0,0.064,350442.5,6527.0,0.0,294.0,8996.0,1,3
2009-01-30,120.094,0.0833986111111111,0.0,0.624,0.0,0.046,0.072,351777.36,8521.8,1622.0,280.0,12147.0,1,4
2009-01-31,238.712,0.1657722222222222,0.0,0.84,0.0,0.12,0.116,349158.79,13871.8,8278.0,6575.0,15309.0,1,5
2009-02-01,149.582,0.10669186875891583,0.0,0.748,0.12,0.216,0.078,343160.33,7564.8,3330.0,622.0,7494.0,2,6
2009-02-02,106.588,0.07401944444444444,0.0,0.644,0.218,0.11,0.058,352619.75,6596.8,1159.0,232.0,10915.0,2,0
2009-02-03,123.01,0.08542361111111112,0.0,0.732,0.214,0.212,0.07,351795.92,7695.2,703.0,878.0,14984.0,2,1
2009-02-04,151.604,0.10528055555555557,0.0,0.774,0.212,0.0,0.076,352348.84,10139.6,871.0,6961.0,15960.0,2,2
2009-02-05,122.188,0.08485277777777778,0.0,0.384,0.0,0.098,0.068,351151.29,6858.0,1104.0,264.0,12987.0,2,3
2009-02-06,126.872,0.08810555555555556,0.0,0.646,0.096,0.064,0.076,350336.06,8527.2,1165.0,273.0,11716.0,2,4
2009-02-07,184.644,0.128225,0.0,0.606,0.064,0.1,0.094,348553.33,13076.6,6822.0,4483.0,17873.0,2,5
2009-02-08,134.02,0.09306944444444445,0.0,0.504,0.098,0.1,0.076,350430.58,9114.6,5341.0,259.0,15174.0,2,6
2009-02-09,134.608,0.09347777777777778,0.0,0.68,0.1,0.0,0.07,350383.66,7150.4,1063.0,228.0,9375.0,2,0
2009-02-10,115.832,0.08043888888888888,0.0,0.558,0.0,0.092,0.074,350147.19,8041.2,1128.0,263.0,12339.0,2,1
2009-02-11,239.362,0.1662236111111111,0.0,0.73,0.092,0.0,0.144,348620.49,11133.0,2985.0,10477.0,12195.0,2,2
2009-02-12,119.284,0.08283611111111111,0.0,0.504,0.0,0.114,0.076,349792.6,8183.0,1109.0,299.0,17724.0,2,3
2009-02-13,109.186,0.07582361111111112,0.0,0.8,0.088,0.08,0.066,348038.4,7044.2,1100.0,254.0,11554.0,2,4
2009-02-14,118.768,0.08259248956884561,0.0,0.57,0.0,0.186,0.068,347929.95,9677.0,2280.0,3256.0,18509.0,2,5
2009-02-15,114.022,0.07918194444444444,0.0,0.412,0.18,0.054,0.058,349695.27,6482.0,2465.0,226.0,5234.0,2,6
2009-02-16,111.806,0.07764305555555555,0.0,0.478,0.052,0.056,0.062,348685.93,5512.6,0.0,261.0,7037.0,2,0
2009-02-17,112.69,0.07958333333333333,0.0,0.394,0.054,0.128,0.064,343042.77,3255.2,0.0,266.0,3925.0,2,1
2009-02-18,113.06400000000001,0.07851666666666667,0.0,0.334,0.048,0.072,0.064,348812.78,3392.4,0.0,297.0,5471.0,2,2
2009-02-19,99.378,0.0690125,0.0,0.334,0.072,0.078,0.065,347831.41,3040.6,1046.0,262.0,1796.0,2,3
2009-02-20,147.036,0.10210833333333333,0.0,0.608,0.078,0.076,0.074,345874.62,7970.4,2897.0,293.0,8768.0,2,4
2009-02-21,155.40200000000002,0.10791805555555557,0.0,0.672,0.16,0.21,0.066,346974.25,5481.6,2111.0,262.0,3983.0,2,5
2009-02-22,175.828,0.12210277777777778,0.0,0.614,0.208,0.2,0.072,347495.48,9410.0,3816.0,8576.0,7133.0,2,6
2009-02-23,129.8,0.0901388888888889,0.0,0.818,0.21,0.086,0.078,347386.87,11337.2,1212.0,3744.0,12471.0,2,0
2009-02-24,123.346,0.08565694444444445,0.0,0.716,0.116,0.0,0.074,346878.61,7441.4,0.0,1602.0,14512.0,2,1
2009-02-25,113.07,0.07852083333333333,0.0,0.408,0.0,0.0,0.078,347330.83,4914.0,1092.0,274.0,7359.0,2,2
2009-02-26,112.6,0.07819444444444444,0.0,0.548,0.0,0.072,0.072,346654.61,4842.8,0.0,268.0,6841.0,2,3
2009-02-27,202.116,0.14035833333333333,0.0,0.898,0.07,0.106,0.086,346990.59,8501.0,1154.0,246.0,14831.0,2,4
2009-02-28,212.588,0.14763055555555554,0.0,0.666,0.104,0.046,0.112,349052.08,6961.4,1145.0,5358.0,8006.0,2,5
2009-03-01,189.112,0.13141904100069493,0.0,0.59,0.0,0.084,0.098,348438.42,10392.0,11178.0,2740.0,8834.0,3,6
2009-03-02,135.364,0.09400277777777778,0.0,0.546,0.054,0.086,0.082,348828.26,6337.6,1560.0,310.0,6684.0,3,0
2009-03-03,127.904,0.08882222222222222,0.0,0.468,0.084,0.05,0.066,349772.19,7699.8,1159.0,268.0,13024.0,3,1
2009-03-04,129.434,0.08988472222222223,0.0,0.358,0.05,0.164,0.074,349033.66,7772.0,2214.0,2570.0,8393.0,3,2
2009-03-05,112.462,0.07809861111111112,0.0,0.322,0.07,0.056,0.066,348018.63,6124.8,0.0,271.0,9094.0,3,3
2009-03-06,128.956,0.08955277777777777,0.0,0.602,0.058,0.094,0.068,346742.37,7579.6,1144.0,265.0,12056.0,3,4
2009-03-07,149.866,0.10407361111111112,0.0,0.674,0.092,0.18,0.076,349159.17,7107.8,1055.0,811.0,12113.0,3,5
2009-03-08,194.186,0.1348513888888889,0.0,0.664,0.072,0.102,0.098,348710.1,9909.8,7253.0,5260.0,12691.0,3,6
2009-03-09,136.04,0.09447222222222222,0.0,0.53,0.108,0.0,0.076,349174.52,7062.4,2001.0,369.0,10336.0,3,0
2009-03-10,114.902,0.07979305555555556,0.0,0.594,0.0,0.076,0.068,348232.95,7690.6,0.0,281.0,11610.0,3,1
